article_date;ticker;total_weighted_sentiment;article_count;daily_sentiment
2024-06-28;TSLA;0.291225;8;0.036403125
2024-04-12;O;0.077818;1;0.077818
2024-08-01;AAPL;1.073793;12;0.08948275
2024-10-09;GOOG;-0.534942;7;-0.07642028571428572
2024-10-29;GOOG;2.956433;17;0.17390782352941178
2024-07-25;TSLA;-2.811499;20;-0.14057495
2024-05-04;TSLA;1.3411380000000002;13;0.10316446153846155
2024-07-11;TSLA;1.3140580000000002;26;0.050540692307692314
2024-12-09;TSLA;2.933688;14;0.20954914285714285
2024-08-21;TSLA;-0.17146600000000012;17;-0.010086235294117655
2024-10-31;TSLA;0.390178;12;0.03251483333333333
2024-02-02;AAPL;1.1213699999999998;25;0.04485479999999999
2024-04-30;TSLA;-2.13294;28;-0.07617642857142858
2024-04-20;TSLA;-1.206832;8;-0.150854
2024-12-16;TSLA;1.9770989999999997;20;0.09885494999999998
2024-08-22;TSLA;-2.519171;13;-0.1937823846153846
2024-03-08;TSLA;-1.646582;16;-0.102911375
2024-04-12;TSLA;-0.509325;17;-0.02996029411764706
2024-08-21;GOOG;0.9227169999999998;11;0.08388336363636362
2024-09-03;GOOG;0.17450599999999997;8;0.021813249999999996
2024-11-04;NVDA;2.853603;26;0.10975396153846154
2024-10-23;TSLA;-0.49318000000000006;23;-0.021442608695652177
2024-12-10;NVDA;1.9025600000000003;25;0.07610240000000001
2024-04-25;TSLA;-0.3134810000000001;15;-0.020898733333333343
2024-03-16;AAPL;0.25488;5;0.050976
2024-01-19;NVDA;3.665591;10;0.3665591
2024-05-17;GOOG;0.9882099999999999;8;0.12352624999999999
2024-04-25;GOOG;2.17644;15;0.145096
2024-12-16;GOOG;0.48621099999999995;8;0.060776374999999994
2024-11-25;TSLA;-0.8579729999999998;13;-0.06599792307692307
2024-09-09;TSLA;0.30115100000000006;10;0.030115100000000006
2024-12-25;TSLA;0.026839999999999996;7;0.0038342857142857137
2024-03-18;GOOG;3.205315;22;0.14569613636363637
2024-07-31;GOOG;0.35011300000000006;10;0.03501130000000001
2024-12-29;TSLA;0.156001;4;0.03900025
2024-12-21;NVDA;2.747122;22;0.12486918181818182
2024-11-27;NVDA;3.007593;19;0.15829436842105263
2024-05-28;NVDA;4.859780000000001;30;0.1619926666666667
2024-05-15;GOOG;-0.137563;8;-0.017195375
2024-01-31;TSLA;-0.405722;23;-0.01764008695652174
2024-04-08;NVDA;3.137851;18;0.17432505555555555
2024-06-27;NVDA;3.8425369999999996;29;0.13250127586206895
2024-03-22;TSLA;-2.050022;15;-0.13666813333333333
2024-09-12;NVDA;2.4314389999999997;21;0.11578280952380951
2024-04-23;TSLA;-3.1456870000000006;26;-0.12098796153846156
2024-08-27;GOOG;0.477648;9;0.053072
2024-10-30;TSLA;0.5053880000000001;9;0.05615422222222223
2024-08-15;TSLA;0.6508980000000001;11;0.059172545454545464
2024-07-10;NVDA;4.324577000000001;29;0.1491233448275862
2024-04-17;TSLA;-1.812465;17;-0.10661558823529411
2024-07-23;TSLA;-1.585945;24;-0.06608104166666666
2024-08-27;AAPL;1.797472;18;0.09985955555555555
2024-09-07;TSLA;0.09955100000000004;8;0.012443875000000005
2024-03-06;NVDA;3.018265;26;0.11608711538461539
2024-06-04;TSLA;-0.24856199999999998;7;-0.03550885714285714
2024-07-29;TSLA;-0.19806;12;-0.016505000000000002
2024-07-08;NVDA;3.807344;21;0.18130209523809523
2024-03-12;NVDA;3.1955160000000005;22;0.14525072727272728
2024-03-26;TSLA;0.1354890000000002;24;0.005645375000000008
2024-08-01;TSLA;0.42490700000000003;10;0.042490700000000006
2024-03-08;NVDA;2.2208669999999997;19;0.11688773684210525
2024-07-22;GOOG;1.109226;14;0.07923042857142858
2024-10-15;TSLA;-0.8895369999999999;15;-0.05930246666666666
2024-04-19;TSLA;-3.767741;19;-0.19830215789473685
2024-09-19;TSLA;0.1615390000000001;13;0.01242607692307693
2024-01-31;AAPL;-0.7117269999999998;13;-0.05474823076923075
2024-09-24;TSLA;0.60345;13;0.046419230769230775
2024-08-19;AAPL;0.5746640000000001;11;0.052242181818181826
2024-08-27;NVDA;4.428191000000001;31;0.14284487096774195
2024-06-26;AAPL;1.913097;13;0.1471613076923077
2024-04-13;TSLA;-0.923249;5;-0.1846498
2024-11-26;TSLA;-0.355511;11;-0.03231918181818182
2024-03-16;TSLA;-0.501147;14;-0.035796214285714285
2024-04-04;NVDA;1.223011;18;0.06794505555555556
2024-02-20;TSLA;-0.875511;13;-0.067347
2024-03-11;NVDA;1.326598;29;0.045744758620689656
2024-04-09;TSLA;-0.8891800000000001;15;-0.059278666666666674
2024-12-25;GOOG;0.464529;6;0.0774215
2024-12-05;GOOG;0.07242800000000005;6;0.012071333333333342
2024-09-05;NVDA;2.7528849999999996;29;0.09492706896551723
2024-06-19;TSLA;-0.287638;6;-0.047939666666666665
2024-10-10;TSLA;-0.127324;16;-0.00795775
2024-05-17;NVDA;2.653419;17;0.1560834705882353
2024-08-26;GOOG;0.24973799999999996;8;0.031217249999999995
2024-09-24;GOOG;2.3884550000000004;13;0.18372730769230772
2024-07-22;TSLA;-1.872125;19;-0.09853289473684211
2024-11-12;NVDA;2.8422599999999996;26;0.1093176923076923
2024-03-12;TSLA;-2.796062;21;-0.13314580952380953
2024-09-19;NVDA;4.147212000000001;27;0.15360044444444446
2024-02-11;TSLA;-1.2445;7;-0.17778571428571427
2024-04-26;TSLA;-2.414478;15;-0.1609652
2024-02-29;BA;-0.6124340000000001;3;-0.20414466666666672
2024-01-09;TSLA;-0.840051;14;-0.06000364285714286
2024-08-12;NVDA;1.043804;16;0.06523775
2024-10-21;TSLA;-1.104573;17;-0.06497488235294117
2024-10-17;AAPL;0.46204700000000004;14;0.03300335714285715
2024-06-18;GOOG;0.3680319999999999;10;0.036803199999999994
2024-01-07;TSLA;-0.16893599999999992;5;-0.03378719999999998
2024-05-22;NVDA;4.048335;27;0.1499383333333333
2024-11-13;NVDA;3.3157640000000006;22;0.1507165454545455
2024-04-19;NVDA;0.05396000000000002;17;0.0031741176470588247
2024-10-11;NVDA;3.9989790000000003;22;0.18177177272727274
2024-07-25;GOOG;-0.6025;6;-0.10041666666666667
2024-06-20;TSLA;-0.49756399999999995;11;-0.0452330909090909
2024-05-22;GOOG;0.41973200000000005;12;0.03497766666666667
2024-05-17;TSLA;-0.9052429999999999;24;-0.03771845833333333
2024-06-06;AAPL;1.2015479999999998;9;0.1335053333333333
2024-08-20;NVDA;0.9821740000000001;18;0.05456522222222223
2024-10-08;NVDA;4.603512000000001;26;0.1770581538461539
2024-04-12;NVDA;2.9752940000000003;26;0.11443438461538463
2024-06-25;TSLA;-0.090509;11;-0.008228090909090909
2024-04-03;TSLA;-8.556657;24;-0.356527375
2024-09-11;TSLA;0.855459;7;0.12220842857142857
2024-09-02;TSLA;-0.48311400000000004;7;-0.06901628571428572
2024-05-14;GOOG;0.540579;20;0.027028950000000003
2024-06-10;TSLA;-0.08441199999999997;13;-0.006493230769230767
2024-03-05;GOOG;-0.03377499999999989;12;-0.002814583333333324
2024-02-15;GOOG;-0.36060899999999996;11;-0.03278263636363636
2024-10-24;TSLA;3.3017939999999997;23;0.14355626086956522
2024-11-19;NVDA;3.641794;35;0.10405125714285714
2024-09-16;GOOG;0.7226070000000001;13;0.055585153846153854
2024-03-29;TSLA;-1.45676;12;-0.12139666666666667
2024-11-13;TSLA;2.131024;14;0.152216
2024-07-19;GOOG;0.32169800000000004;6;0.05361633333333334
2024-03-17;AAPL;0.5515650000000001;4;0.13789125000000002
2024-07-04;TSLA;0.04988300000000001;4;0.012470750000000003
2024-02-10;TSLA;-0.30809600000000004;4;-0.07702400000000001
2024-11-21;GOOG;-1.296728;9;-0.1440808888888889
2024-04-15;TSLA;-5.313662;20;-0.2656831
2024-01-09;BA;-1.407282;7;-0.2010402857142857
2024-02-02;TSLA;-1.810826;15;-0.12072173333333333
2024-09-25;O;0.072602;2;0.036301
2024-06-12;BA;-0.316192;2;-0.158096
2024-03-27;O;-0.06613200000000001;1;-0.06613200000000001
2024-08-25;AAPL;0.5081220000000001;6;0.08468700000000001
2024-07-02;BA;0.9465609999999998;6;0.15776016666666662
2024-08-04;GOOG;0.792176;7;0.113168
2024-06-11;BA;-0.63764;2;-0.31882
2024-10-06;NVDA;1.547644;16;0.09672775
2024-05-18;O;0.04977299999999999;1;0.04977299999999999
2024-08-11;GOOG;-0.595337;10;-0.0595337
2024-08-04;NVDA;1.051084;13;0.08085261538461538
2024-07-15;O;0.325247;2;0.1626235
2024-08-18;NVDA;1.299968;16;0.081248
2024-10-27;TSLA;0.2756819999999999;4;0.06892049999999998
2024-09-04;AAPL;0.169461;5;0.0338922
2024-07-16;O;0.11683800000000001;2;0.058419000000000006
2024-08-05;O;0.06223599999999999;2;0.031117999999999996
2024-07-04;BA;-0.660527;1;-0.660527
2024-01-20;O;0.361464;3;0.120488
2024-10-12;NVDA;1.906646;15;0.12710973333333334
2024-11-22;TSLA;1.090292;9;0.12114355555555556
2024-07-16;GOOG;1.6486899999999998;8;0.20608624999999997
2024-07-27;TSLA;-1.031512;6;-0.17191866666666666
2024-10-26;O;0.23810900000000002;3;0.07936966666666667
2024-06-06;GOOG;0.8287549999999999;6;0.1381258333333333
2024-03-14;O;0.029388;1;0.029388
2024-03-08;GOOG;0.134;4;0.0335
2024-06-30;O;-0.36219100000000004;3;-0.12073033333333334
2024-07-09;BA;-1.774568;4;-0.443642
2024-03-07;O;0.17807800000000001;1;0.17807800000000001
2024-11-16;GOOG;0.323992;4;0.080998
2024-07-11;NVDA;3.193134;16;0.199570875
2024-01-26;O;0.15498;1;0.15498
2024-10-04;NVDA;2.3413980000000003;21;0.11149514285714288
2024-11-21;AAPL;0.47512299999999996;6;0.07918716666666666
2024-11-10;GOOG;-0.12623900000000002;4;-0.031559750000000004
2024-08-06;NVDA;0.4912609999999999;21;0.023393380952380947
2024-06-07;BA;-0.025445000000000002;1;-0.025445000000000002
2024-08-10;NVDA;1.301908;13;0.10014676923076923
2024-06-13;GOOG;-0.4337339999999999;10;-0.04337339999999999
2024-12-15;GOOG;0.9093629999999999;10;0.0909363
2024-09-05;AAPL;1.3713929999999999;11;0.1246720909090909
2024-12-04;O;0.6137990000000001;2;0.30689950000000005
2024-03-30;O;0.045576;1;0.045576
2024-07-02;AAPL;0.06961099999999995;11;0.006328272727272723
2024-07-14;NVDA;1.6195750000000002;23;0.0704163043478261
2024-06-01;TSLA;-0.35150800000000004;9;-0.03905644444444445
2024-09-27;TSLA;1.6128069999999999;6;0.26880116666666665
2024-06-19;BA;-0.6400000000000001;1;-0.6400000000000001
2024-04-04;TSLA;-0.8627549999999999;13;-0.06636576923076923
2024-03-10;NVDA;2.5811990000000002;21;0.1229142380952381
2024-05-19;NVDA;1.1800750000000002;13;0.09077500000000002
2024-08-04;TSLA;-0.14323200000000003;4;-0.035808000000000006
2024-07-11;BA;-1.0128439999999999;3;-0.3376146666666666
2024-02-27;GOOG;0.26367799999999997;11;0.02397072727272727
2024-04-03;NVDA;1.172333;19;0.06170173684210527
2024-09-01;NVDA;1.1725260000000002;11;0.10659327272727274
2024-11-10;O;0.272673;3;0.090891
2024-10-05;TSLA;-0.19962300000000008;9;-0.022180333333333344
2024-09-21;GOOG;0.46732799999999997;5;0.0934656
2024-06-14;BA;-1.209042;2;-0.604521
2024-05-26;GOOG;0.8497779999999999;9;0.09441977777777777
2024-11-02;GOOG;-0.235137;4;-0.05878425
2024-09-29;TSLA;0.535659;2;0.2678295
2024-03-28;O;0.15103;4;0.0377575
2024-09-14;NVDA;-0.10490100000000004;15;-0.006993400000000002
2024-04-14;O;0.117045;1;0.117045
2024-01-28;NVDA;2.5878550000000002;14;0.18484678571428573
2024-10-17;NVDA;3.130662;21;0.14907914285714285
2024-01-07;NVDA;0.27334;4;0.068335
2024-01-03;O;0.254714;2;0.127357
2024-10-07;TSLA;0.4789970000000001;12;0.039916416666666676
2024-12-19;NVDA;2.511756;21;0.11960742857142857
2024-05-08;NVDA;1.0702180000000001;10;0.10702180000000001
2024-09-02;O;0.036425;1;0.036425
2024-03-30;NVDA;1.0857610000000002;9;0.12064011111111113
2024-05-28;O;0.16227399999999997;1;0.16227399999999997
2024-12-18;GOOG;1.1388340000000001;15;0.07592226666666667
2024-08-09;TSLA;-0.26954399999999995;11;-0.024503999999999995
2024-08-31;O;0.344355;4;0.08608875
2024-02-23;O;-0.171312;1;-0.171312
2024-09-26;NVDA;2.1964119999999996;15;0.14642746666666664
2024-04-26;O;-0.126021;1;-0.126021
2024-06-10;BA;0.190484;2;0.095242
2024-03-29;NVDA;1.73373;13;0.13336384615384617
2024-06-01;NVDA;5.426554;22;0.24666154545454547
2024-01-01;O;0.112407;1;0.112407
2024-06-05;GOOG;-0.10763900000000004;7;-0.015377000000000005
2024-08-08;NVDA;0.322704;18;0.017928
2024-10-27;NVDA;1.4555209999999998;14;0.1039657857142857
2024-12-07;O;0.684204;3;0.22806800000000002
2024-06-08;O;0.36720800000000003;3;0.12240266666666667
2024-08-06;AAPL;-0.511259;9;-0.056806555555555555
2024-02-17;NVDA;2.080882;14;0.14863442857142856
2024-10-03;NVDA;2.21084;20;0.110542
2024-08-11;AAPL;-0.212691;12;-0.01772425
2024-05-11;O;0.15620900000000004;4;0.03905225000000001
2024-06-09;NVDA;3.119933;22;0.14181513636363638
2024-12-13;NVDA;2.170356;18;0.12057533333333333
2024-10-23;NVDA;2.5193969999999997;23;0.10953899999999998
2024-12-15;NVDA;3.143224;17;0.1848955294117647
2024-03-03;NVDA;2.8807690000000004;17;0.16945700000000002
2024-01-30;AAPL;1.3335720000000002;14;0.09525514285714287
2024-04-25;NVDA;2.175437;16;0.1359648125
2024-10-19;NVDA;2.074551;13;0.15958084615384616
2024-01-08;O;0.213667;4;0.05341675
2024-01-31;O;0.33079600000000003;3;0.11026533333333334
2024-10-26;NVDA;1.5680240000000003;9;0.17422488888888893
2024-07-27;NVDA;1.622278;12;0.13518983333333334
2024-12-25;O;-0.014932;2;-0.007466
2024-06-18;BA;-1.546743;4;-0.38668575
2024-02-24;NVDA;3.1884729999999997;20;0.15942364999999997
2024-01-25;O;0.30984;3;0.10328
2024-07-02;GOOG;0.7428170000000001;7;0.1061167142857143
2024-07-29;GOOG;-0.124776;8;-0.015597
2024-08-13;AAPL;0.566368;10;0.0566368
2024-05-02;NVDA;2.8388340000000003;19;0.1494123157894737
2024-02-09;NVDA;1.573155;10;0.1573155
2024-06-09;GOOG;0.792878;6;0.13214633333333334
2024-09-18;O;-0.010472;1;-0.010472
2024-07-03;BA;-0.03589600000000001;2;-0.017948000000000006
2024-03-12;O;0.059975999999999995;1;0.059975999999999995
2024-06-26;BA;-1.400372;3;-0.46679066666666663
2024-09-22;NVDA;1.35198;19;0.07115684210526316
2024-12-30;TSLA;0.3079259999999999;12;0.025660499999999992
2024-01-30;NVDA;1.429266;16;0.089329125
2024-08-25;O;0.375685;2;0.1878425
2024-05-19;GOOG;1.2401510000000002;10;0.12401510000000002
2024-09-09;NVDA;0.13533800000000012;25;0.005413520000000005
2024-06-02;NVDA;7.514619000000001;33;0.2277157272727273
2024-05-20;NVDA;3.623387;20;0.18116935
2024-01-18;TSLA;-2.269702;14;-0.16212157142857145
2024-03-10;TSLA;-0.150582;4;-0.0376455
2024-10-01;TSLA;0.99921;14;0.07137214285714286
2024-03-01;O;0.039615;1;0.039615
2024-07-19;O;0.076791;1;0.076791
2024-01-15;NVDA;1.960741;12;0.16339508333333333
2024-11-10;NVDA;0.9081350000000002;15;0.06054233333333335
2024-08-28;TSLA;-1.1560610000000002;8;-0.14450762500000003
2024-07-03;AAPL;1.245547;10;0.12455469999999999
2024-06-16;TSLA;-1.251596;5;-0.25031919999999996
2024-12-14;GOOG;0.551707;6;0.09195116666666665
2024-12-28;NVDA;2.8926369999999997;16;0.18078981249999998
2024-01-10;O;0.471545;3;0.15718166666666666
2024-12-03;NVDA;2.6296850000000003;22;0.11953113636363638
2024-12-21;O;0.232333;5;0.046466600000000004
2024-05-05;GOOG;3.3177580000000004;16;0.20735987500000003
2024-06-21;NVDA;4.6675130000000005;36;0.1296531388888889
2024-12-08;TSLA;0.128888;2;0.064444
2024-10-13;NVDA;1.703028;15;0.1135352
2024-03-23;NVDA;1.914181;13;0.1472446923076923
2024-07-13;O;0.063028;3;0.021009333333333335
2024-07-10;BA;-0.543354;1;-0.543354
2024-01-05;NVDA;1.5223490000000002;9;0.1691498888888889
2024-08-31;GOOG;0.10135900000000002;7;0.014479857142857145
2024-12-07;AAPL;0.578964;6;0.09649400000000001
2024-07-18;GOOG;-0.24150000000000002;6;-0.04025
2024-12-14;TSLA;0.25964399999999993;8;0.03245549999999999
2024-12-01;NVDA;0.97514;13;0.07501076923076923
2024-07-14;AAPL;0.570978;7;0.08156828571428572
2024-11-02;O;0.070263;1;0.070263
2024-11-23;GOOG;0.19285799999999997;2;0.09642899999999999
2024-03-09;AAPL;-0.40298699999999993;6;-0.06716449999999999
2024-01-24;O;-0.04628700000000001;1;-0.04628700000000001
2024-01-06;O;0.12476400000000001;1;0.12476400000000001
2024-10-13;O;0.210018;4;0.0525045
2024-09-27;NVDA;1.860493;22;0.08456786363636364
2024-06-15;NVDA;2.0371810000000004;15;0.1358120666666667
2024-10-23;GOOG;0.441163;8;0.055145375
2024-05-18;NVDA;2.0601350000000003;10;0.20601350000000002
2024-07-17;AAPL;0.6860110000000001;14;0.049000785714285726
2024-12-22;NVDA;1.7170310000000002;19;0.09037005263157896
2024-05-02;GOOG;1.7325780000000002;13;0.13327523076923078
2024-10-18;NVDA;2.475327;19;0.13028036842105264
2024-08-21;O;-0.028946;1;-0.028946
2024-11-23;TSLA;0.44319600000000003;4;0.11079900000000001
2024-10-30;AAPL;0.010830999999999952;8;0.001353874999999994
2024-07-08;BA;-0.294906;4;-0.0737265
2024-06-25;BA;-0.8260990000000001;3;-0.2753663333333334
2024-09-07;NVDA;1.892786;26;0.07279946153846154
2024-10-31;NVDA;2.465915;20;0.12329575
2024-06-10;GOOG;1.2191859999999999;7;0.17416942857142856
2024-07-01;BA;-0.19753299999999988;7;-0.028218999999999984
2024-11-13;AAPL;0.41814399999999996;8;0.052267999999999995
2024-06-06;BA;-0.2305050000000001;3;-0.07683500000000003
2024-11-01;NVDA;0.8994930000000001;17;0.05291135294117648
2024-11-16;NVDA;1.2620870000000002;14;0.09014907142857144
2024-12-14;NVDA;1.508681;17;0.08874594117647058
2024-08-25;NVDA;2.2900210000000003;17;0.13470711764705884
2024-05-05;NVDA;1.327113;12;0.11059275
2024-07-02;NVDA;3.3817490000000006;21;0.1610356666666667
2024-06-14;NVDA;2.872849;20;0.14364245
2024-08-17;NVDA;0.273156;12;0.022763000000000002
2024-07-05;BA;0.128712;1;0.128712
2024-08-02;NVDA;-0.5260789999999999;25;-0.021043159999999995
2024-12-08;NVDA;2.4159260000000002;19;0.12715400000000002
2024-06-24;BA;-0.6007319999999999;2;-0.30036599999999997
2024-09-07;GOOG;0.173158;4;0.0432895
2024-11-16;O;0.290513;3;0.09683766666666667
2024-08-12;GOOG;0.780647;14;0.0557605
2024-12-03;GOOG;0.42273400000000005;7;0.06039057142857144
2024-06-09;AAPL;0.621515;8;0.077689375
2024-11-06;O;0.576368;2;0.288184
2024-07-18;O;0.12113099999999999;2;0.060565499999999994
2024-09-13;TSLA;-0.27116199999999996;6;-0.04519366666666666
2024-09-06;NVDA;0.0705589999999997;24;0.002939958333333321
2024-04-21;NVDA;1.343342;15;0.08955613333333333
2024-05-11;NVDA;1.982347;10;0.1982347
2024-09-04;GOOG;0.789972;6;0.131662
2024-09-20;GOOG;0.16622600000000004;4;0.04155650000000001
2024-09-18;NVDA;2.6952670000000003;24;0.11230279166666668
2024-12-29;NVDA;2.7160539999999997;16;0.16975337499999998
2024-12-21;TSLA;-0.100074;8;-0.01250925
2024-01-15;AAPL;-0.22640000000000016;9;-0.025155555555555573
2024-03-25;O;-0.02736;1;-0.02736
2024-03-02;O;0.373124;2;0.186562
2024-04-13;O;-0.07404700000000003;3;-0.024682333333333344
2024-05-26;NVDA;2.377277;19;0.12511984210526314
2024-07-16;AAPL;1.234868;10;0.12348680000000001
2024-07-12;BA;0.340129;3;0.11337633333333334
2024-10-29;TSLA;0.5611270000000002;11;0.05101154545454547
2024-03-02;NVDA;2.955445;22;0.1343384090909091
2024-07-28;GOOG;1.264534;9;0.14050377777777778
2024-05-25;TSLA;0.11657;3;0.038856666666666664
2024-07-30;NVDA;1.550495;27;0.05742574074074074
2024-04-06;O;0.25;1;0.25
2024-07-13;NVDA;2.055568;11;0.1868698181818182
2024-11-25;O;-0.044441999999999995;2;-0.022220999999999998
2024-03-09;NVDA;2.028064;18;0.11267022222222223
2024-07-04;GOOG;1.1266930000000002;7;0.16095614285714288
2024-04-17;NVDA;3.2074770000000004;22;0.1457944090909091
2024-08-12;AAPL;0.8922429999999999;9;0.0991381111111111
2024-08-27;TSLA;-0.413801;14;-0.029557214285714284
2024-06-16;O;0.04439800000000001;1;0.04439800000000001
2024-10-07;NVDA;0.719957;14;0.0514255
2024-01-25;NVDA;3.884187;15;0.2589458
2024-09-14;TSLA;0.151007;5;0.0302014
2024-08-21;NVDA;3.5910940000000005;23;0.15613452173913045
2024-04-02;NVDA;2.013026;14;0.14378757142857143
2024-05-14;NVDA;2.852643;20;0.14263215
2024-10-31;GOOG;1.241101;8;0.155137625
2024-07-27;AAPL;1.21557;4;0.3038925
2024-05-27;TSLA;-0.6878089999999999;7;-0.09825842857142855
2024-05-04;NVDA;1.222807;9;0.13586744444444443
2024-11-15;GOOG;0.549676;7;0.07852514285714286
2024-07-27;O;0.452044;3;0.15068133333333333
2024-01-22;NVDA;2.3038649999999996;16;0.14399156249999998
2024-10-11;AAPL;-0.34516900000000006;13;-0.026551461538461545
2024-03-31;GOOG;0.45199500000000004;6;0.07533250000000001
2024-06-04;BA;-0.385586;3;-0.12852866666666665
2024-06-24;O;0.306833;2;0.1534165
2024-12-04;NVDA;2.558486;24;0.10660358333333332
2025-06-21;O;11.945615;109;0.10959279816513762
2024-05-28;TSLA;-1.724587;11;-0.15678063636363637
2025-06-21;NVDA;258.5049090000002;2129;0.12142081211836553
2025-06-21;BA;9.209898999999998;289;0.03186816262975778
2024-01-29;AAPL;0.5724839999999999;18;0.03180466666666666
2024-12-30;AAPL;-0.1931520000000001;7;-0.02759314285714287
2024-04-24;GOOG;0.7644949999999999;11;0.06949954545454545
2024-04-25;AAPL;-0.688879;6;-0.11481316666666667
2025-06-21;GOOG;119.05250800000006;812;0.14661638916256164
2025-06-21;TSLA;12.328743000000001;549;0.022456726775956285
2024-04-23;GOOG;0.17777199999999999;5;0.0355544
2025-06-21;AAPL;47.443099999999994;676;0.07018210059171597
2024-07-29;AAPL;0.010859000000000119;12;0.0009049166666666766
2024-01-18;NVDA;1.6236160000000002;11;0.14760145454545456
2024-06-28;GOOG;-0.385754;3;-0.12858466666666665
2024-12-27;AAPL;0.21138999999999997;11;0.019217272727272725
2024-02-21;BA;0.47799800000000003;3;0.15933266666666668
2024-08-01;GOOG;1.082494;10;0.10824940000000001
2024-01-06;TSLA;0.12210000000000001;3;0.04070000000000001
2024-07-10;AAPL;1.146688;11;0.10424436363636364
2024-09-02;AAPL;0.294687;11;0.02678972727272727
2024-08-07;GOOG;1.4933130000000001;12;0.12444275
2024-12-31;AAPL;1.258466;8;0.15730825
2024-01-20;TSLA;-0.7507309999999999;6;-0.12512183333333332
2024-05-11;GOOG;-0.14927100000000001;5;-0.029854200000000004
2024-09-06;GOOG;0.454019;7;0.06485985714285715
2024-03-20;GOOG;-0.30259299999999995;10;-0.030259299999999996
2024-08-16;TSLA;-0.029172000000000003;5;-0.005834400000000001
2024-12-09;GOOG;1.752053;10;0.1752053
2024-02-28;BA;-0.42816299999999996;2;-0.21408149999999998
2024-09-05;GOOG;0.7117260000000001;6;0.11862100000000002
2024-11-24;TSLA;0.262417;4;0.06560425
2024-02-23;AAPL;-0.18789000000000006;9;-0.020876666666666672
2024-03-20;AAPL;-1.0531679999999999;10;-0.10531679999999999
2024-08-05;GOOG;0.018071000000000004;12;0.001505916666666667
2024-03-11;GOOG;0.5542390000000001;12;0.04618658333333334
2024-10-15;O;0.355265;2;0.1776325
2024-12-03;AAPL;1.4252839999999998;13;0.10963723076923075
2024-10-06;GOOG;0.06369200000000001;5;0.012738400000000002
2024-12-17;AAPL;0.2814709999999999;9;0.03127455555555555
2024-09-20;AAPL;0.17608899999999994;7;0.02515557142857142
2024-07-31;AAPL;-0.293204;5;-0.05864080000000001
2024-12-19;TSLA;0.65868;10;0.06586800000000001
2024-07-06;TSLA;0.06417899999999993;6;0.010696499999999989
2024-08-18;GOOG;0.19441500000000003;6;0.03240250000000001
2024-01-28;TSLA;0.10727899999999999;3;0.03575966666666666
2024-04-16;NVDA;0.532292;11;0.04839018181818182
2024-11-28;O;0.10374000000000001;2;0.051870000000000006
2024-10-11;GOOG;0.6615500000000001;7;0.09450714285714287
2024-08-10;GOOG;0.20272500000000004;8;0.025340625000000006
2024-12-30;NVDA;1.6994399999999998;15;0.113296
2024-05-08;GOOG;1.637024;10;0.1637024
2024-10-28;GOOG;1.245754;12;0.10381283333333334
2024-06-25;AAPL;-0.41432499999999994;9;-0.046036111111111104
2024-01-03;NVDA;1.295472;16;0.080967
2024-11-25;GOOG;-0.007327999999999973;2;-0.0036639999999999867
2024-08-15;AAPL;0.650971;8;0.081371375
2024-11-18;GOOG;0.9502970000000001;14;0.06787835714285714
2024-09-06;AAPL;0.3509;9;0.038988888888888885
2024-01-05;AAPL;-1.793669;14;-0.1281192142857143
2024-05-16;TSLA;-1.2515920000000003;10;-0.12515920000000003
2024-07-03;GOOG;1.12375;6;0.18729166666666666
2024-03-25;AAPL;-0.28525399999999995;9;-0.031694888888888884
2024-03-02;GOOG;0.616525;8;0.077065625
2024-07-21;TSLA;-0.19612200000000002;4;-0.049030500000000005
2024-10-04;AAPL;1.360223;8;0.170027875
2024-07-30;TSLA;-0.49004799999999993;12;-0.04083733333333333
2024-06-23;TSLA;-0.247585;2;-0.1237925
2024-07-01;TSLA;0.403887;12;0.03365725
2024-09-13;GOOG;0.05397300000000002;9;0.005997000000000002
2024-05-05;TSLA;-0.6630130000000001;9;-0.07366811111111111
2024-10-28;NVDA;2.337421;15;0.15582806666666665
2024-06-24;AAPL;1.4303109999999997;13;0.11002392307692305
2024-07-22;O;-0.1028;1;-0.1028
2024-09-23;TSLA;1.1518260000000002;9;0.1279806666666667
2024-12-27;TSLA;-0.15616799999999997;8;-0.019520999999999997
2024-03-08;AAPL;-0.24134500000000014;16;-0.015084062500000009
2024-11-29;GOOG;0.24193;6;0.040321666666666665
2024-10-25;TSLA;0.520705;10;0.0520705
2024-07-26;GOOG;0.10863499999999998;11;0.00987590909090909
2024-06-15;AAPL;0.780306;8;0.09753825
2024-05-23;TSLA;-1.65132;17;-0.09713647058823528
2024-09-25;GOOG;-0.7039709999999999;7;-0.1005672857142857
2024-07-28;AAPL;0.605221;10;0.0605221
2024-10-16;TSLA;0.417929;13;0.03214838461538461
2024-08-29;AAPL;2.028496;10;0.20284960000000002
2024-06-15;TSLA;0.383469;4;0.09586725
2024-11-20;BA;0.0;1;0.0
2024-12-11;AAPL;2.3848860000000003;13;0.18345276923076925
2024-03-03;AAPL;-0.387427;11;-0.035220636363636364
2024-12-24;GOOG;0.645529;5;0.1291058
2024-03-03;TSLA;-0.03235099999999999;6;-0.005391833333333332
2024-01-17;O;-0.288717;1;-0.288717
2024-07-14;TSLA;-0.25;1;-0.25
2024-08-18;AAPL;0.860811;6;0.1434685
2024-06-21;GOOG;0.958;5;0.1916
2024-03-03;GOOG;0.219005;7;0.03128642857142857
